Passport,Destination,Requirement
Egypt,Ghana,visa on arrival
Egypt,Greece,visa required
Egypt,Grenada,visa required
Egypt,Guatemala,visa required
Egypt,Guinea,visa free
Egypt,Guinea-Bissau,visa on arrival
Egypt,Guyana,visa required
Egypt,Haiti,90
Egypt,Honduras,visa required
Egypt,Hong Kong,visa required
Egypt,Hungary,visa required
Egypt,Iceland,visa required
Egypt,India,visa required
Egypt,Indonesia,visa required
Egypt,Iran,21
Egypt,Iraq,visa required
Egypt,Ireland,visa required
Egypt,Israel,visa required
Egypt,Italy,visa required
Egypt,Jamaica,visa required
Egypt,Japan,visa required
Egypt,Jordan,30
Egypt,Kazakhstan,visa required
Egypt,Kenya,visa on arrival
Egypt,Kiribati,visa required
Egypt,Kosovo,visa required
Egypt,Kuwait,visa required
Egypt,Kyrgyzstan,e-visa
Egypt,Laos,visa required
Egypt,Latvia,visa required
Egypt,Lebanon,visa on arrival
Egypt,Lesotho,e-visa
Egypt,Liberia,visa required
Egypt,Libya,visa required
Egypt,Liechtenstein,visa required
Egypt,Lithuania,visa required
Egypt,Luxembourg,visa required
Egypt,Macao,visa required
Egypt,Madagascar,visa on arrival
Egypt,Malawi,e-visa
Egypt,Malaysia,visa required
Egypt,Maldives,visa required
Egypt,Mali,visa required
Egypt,Malta,visa required
Egypt,Marshall Islands,visa required
Egypt,Mauritania,visa on arrival
Egypt,Mauritius,visa required
Egypt,Mexico,visa required
Egypt,Micronesia,30
Egypt,Moldova,e-visa
Egypt,Monaco,visa required
Egypt,Mongolia,visa required
Egypt,Montenegro,visa required
Egypt,Morocco,visa required
Egypt,Mozambique,visa on arrival
Egypt,Myanmar,e-visa
Egypt,Namibia,visa required
Egypt,Nauru,visa required
Egypt,Nepal,visa on arrival
Egypt,Netherlands,visa required
Egypt,New Zealand,visa required
Egypt,Nicaragua,visa on arrival
Egypt,Niger,visa required
Egypt,Nigeria,visa on arrival
Egypt,North Korea,visa required
Egypt,North Macedonia,visa required
Egypt,Norway,visa required
Egypt,Oman,visa required
Egypt,Pakistan,e-visa
Egypt,Palau,visa on arrival
Egypt,Palestine,visa free
Egypt,Panama,visa required
Egypt,Papua New Guinea,visa required
Egypt,Paraguay,visa required
Egypt,Peru,visa required
Egypt,Philippines,visa required
Egypt,Poland,visa required
Egypt,Portugal,visa required
Egypt,Qatar,e-visa
Egypt,Romania,visa required
Egypt,Russia,visa required
Egypt,Rwanda,visa on arrival
Egypt,Saint Kitts and Nevis,90
Egypt,Saint Lucia,visa required
Egypt,Samoa,visa on arrival
Egypt,San Marino,visa required
Egypt,Sao Tome and Principe,e-visa
Egypt,Saudi Arabia,visa required
Egypt,Senegal,visa on arrival
Egypt,Serbia,visa required
Egypt,Seychelles,90
Egypt,Sierra Leone,visa required
Egypt,Singapore,e-visa
Egypt,Slovakia,visa required
Egypt,Slovenia,visa required
Egypt,Solomon Islands,visa required
Egypt,Somalia,visa on arrival
Egypt,South Africa,visa required
Egypt,South Korea,visa required
Egypt,South Sudan,visa required
Egypt,Spain,visa required
Egypt,Sri Lanka,visa required
Egypt,Saint Vincent and the Grenadines,30
Egypt,Sudan,visa required
Egypt,Suriname,e-visa
Egypt,Sweden,visa required
Egypt,Switzerland,visa required
Egypt,Syria,visa required
Egypt,Taiwan,visa required
Egypt,Tajikistan,visa on arrival
Egypt,Tanzania,visa on arrival
Egypt,Thailand,visa required
Egypt,Timor-Leste,visa required
Egypt,Togo,visa on arrival
Egypt,Tonga,visa required
Egypt,Trinidad and Tobago,visa required
Egypt,Tunisia,visa required
Egypt,Turkmenistan,visa required
Egypt,Tuvalu,visa on arrival
Egypt,Turkey,visa required
Egypt,Uganda,visa on arrival
Egypt,Ukraine,visa required
Egypt,United Arab Emirates,e-visa
Egypt,United Kingdom,visa required
Egypt,United States,visa required
Egypt,Uruguay,visa required
Egypt,Uzbekistan,e-visa
Egypt,Vanuatu,visa required
Egypt,Vatican,visa required
Egypt,Venezuela,visa required
Egypt,Vietnam,visa required
Egypt,Yemen,visa on arrival
Egypt,Zambia,e-visa
Egypt,Zimbabwe,visa on arrival
Egypt,Afghanistan,visa required
El Salvador,Albania,90
El Salvador,Algeria,visa required
El Salvador,Andorra,visa required
El Salvador,Angola,visa on arrival
El Salvador,Antigua and Barbuda,e-visa
El Salvador,Argentina,visa required
El Salvador,Armenia,visa on arrival
El Salvador,Australia,e-visa
El Salvador,Austria,visa required
El Salvador,Azerbaijan,covid ban
El Salvador,Bahamas,visa required
El Salvador,Bahrain,visa required
El Salvador,Bangladesh,visa on arrival
El Salvador,Barbados,90
El Salvador,Belarus,30
El Salvador,Belgium,visa required
El Salvador,Belize,visa required
El Salvador,Benin,e-visa
El Salvador,Bhutan,visa required
El Salvador,Bolivia,visa required
El Salvador,Bosnia and Herzegovina,visa required
El Salvador,Botswana,visa required
El Salvador,Brazil,visa required
El Salvador,Brunei,visa required
El Salvador,Bulgaria,visa required
El Salvador,Burkina Faso,visa required
El Salvador,Burundi,visa required
El Salvador,Cambodia,visa on arrival
El Salvador,Cameroon,visa required
El Salvador,Canada,visa required
El Salvador,Cape Verde,visa on arrival
El Salvador,Central African Republic,visa required
El Salvador,Chad,visa required
El Salvador,Chile,visa required
El Salvador,China,visa required
El Salvador,Colombia,visa required
El Salvador,Comoros,visa on arrival
El Salvador,Congo,visa required
El Salvador,DR Congo,visa required
El Salvador,Costa Rica,visa required
El Salvador,Ivory Coast,e-visa
El Salvador,Croatia,visa required
El Salvador,Cuba,visa required
El Salvador,Cyprus,visa required
El Salvador,Czech Republic,visa required
El Salvador,Denmark,visa required
El Salvador,Djibouti,e-visa
El Salvador,Dominica,visa required
El Salvador,Dominican Republic,visa free
El Salvador,Ecuador,90
El Salvador,Egypt,visa required
El Salvador,El Salvador,-1
El Salvador,Equatorial Guinea,visa required
El Salvador,Eritrea,visa required
El Salvador,Estonia,visa required
El Salvador,Swaziland,visa required
El Salvador,Ethiopia,e-visa
El Salvador,Fiji,visa required
El Salvador,Finland,visa required
El Salvador,France,visa required
El Salvador,Gabon,e-visa
El Salvador,Gambia,visa required
El Salvador,Georgia,visa required
El Salvador,Germany,visa required
El Salvador,Ghana,visa required
El Salvador,Greece,visa required
El Salvador,Grenada,90
El Salvador,Guatemala,90
El Salvador,Guinea,e-visa
El Salvador,Guinea-Bissau,visa on arrival
El Salvador,Guyana,visa required
El Salvador,Haiti,90
El Salvador,Honduras,visa required
El Salvador,Hong Kong,visa required
El Salvador,Hungary,visa required
El Salvador,Iceland,visa required
El Salvador,India,e-visa
El Salvador,Indonesia,visa required
El Salvador,Iran,visa on arrival
El Salvador,Iraq,visa required
El Salvador,Ireland,visa free
El Salvador,Israel,visa required
El Salvador,Italy,visa required
El Salvador,Jamaica,visa required
El Salvador,Japan,visa required
El Salvador,Jordan,visa on arrival
El Salvador,Kazakhstan,e-visa
El Salvador,Kenya,visa on arrival
El Salvador,Kiribati,visa required
El Salvador,Kosovo,visa required
El Salvador,Kuwait,visa required
El Salvador,Kyrgyzstan,e-visa
El Salvador,Laos,visa required
El Salvador,Latvia,visa required
El Salvador,Lebanon,visa required
El Salvador,Lesotho,e-visa
El Salvador,Liberia,visa required
El Salvador,Libya,visa required
El Salvador,Liechtenstein,visa required
El Salvador,Lithuania,visa required
El Salvador,Luxembourg,visa required
El Salvador,Macao,visa required
El Salvador,Madagascar,visa on arrival
El Salvador,Malawi,visa on arrival
El Salvador,Malaysia,visa required
El Salvador,Maldives,visa required
El Salvador,Mali,visa required
El Salvador,Malta,visa required
El Salvador,Marshall Islands,visa required
El Salvador,Mauritania,visa on arrival
El Salvador,Mauritius,visa required
El Salvador,Mexico,visa required
El Salvador,Micronesia,30
El Salvador,Moldova,visa required
El Salvador,Monaco,visa required
El Salvador,Mongolia,visa required
El Salvador,Montenegro,visa required
El Salvador,Morocco,visa required
El Salvador,Mozambique,visa on arrival
El Salvador,Myanmar,visa required
El Salvador,Namibia,visa required
El Salvador,Nauru,visa required
El Salvador,Nepal,visa on arrival
El Salvador,Netherlands,visa required
El Salvador,New Zealand,visa required
El Salvador,Nicaragua,90
El Salvador,Niger,visa required
El Salvador,Nigeria,visa on arrival
El Salvador,North Korea,visa required
El Salvador,North Macedonia,90
El Salvador,Norway,visa required
El Salvador,Oman,visa required
El Salvador,Pakistan,e-visa
El Salvador,Palau,visa on arrival
El Salvador,Palestine,visa free
El Salvador,Panama,visa required
El Salvador,Papua New Guinea,visa required
El Salvador,Paraguay,visa required
El Salvador,Peru,visa required
El Salvador,Philippines,visa required
El Salvador,Poland,visa required
El Salvador,Portugal,visa required
El Salvador,Qatar,e-visa
El Salvador,Romania,visa required
El Salvador,Russia,visa required
El Salvador,Rwanda,visa on arrival
El Salvador,Saint Kitts and Nevis,90
El Salvador,Saint Lucia,visa on arrival
El Salvador,Samoa,visa on arrival
El Salvador,San Marino,visa required
El Salvador,Sao Tome and Principe,e-visa
El Salvador,Saudi Arabia,visa required
El Salvador,Senegal,visa on arrival
El Salvador,Serbia,visa required
El Salvador,Seychelles,90
El Salvador,Sierra Leone,visa required
El Salvador,Singapore,30
El Salvador,Slovakia,visa required
El Salvador,Slovenia,visa required
El Salvador,Solomon Islands,visa required
El Salvador,Somalia,visa on arrival
El Salvador,South Africa,visa required
El Salvador,South Korea,visa required
El Salvador,South Sudan,visa required
El Salvador,Spain,visa required
El Salvador,Sri Lanka,visa required
El Salvador,Saint Vincent and the Grenadines,30
El Salvador,Sudan,visa required
El Salvador,Suriname,e-visa
El Salvador,Sweden,visa required
El Salvador,Switzerland,visa required
El Salvador,Syria,visa required
El Salvador,Taiwan,visa required
El Salvador,Tajikistan,e-visa
El Salvador,Tanzania,visa on arrival
El Salvador,Thailand,visa required
El Salvador,Timor-Leste,visa required
El Salvador,Togo,visa on arrival
El Salvador,Tonga,visa required
El Salvador,Trinidad and Tobago,90
El Salvador,Tunisia,visa required
El Salvador,Turkmenistan,visa required
El Salvador,Tuvalu,visa on arrival
El Salvador,Turkey,90
El Salvador,Uganda,visa on arrival
El Salvador,Ukraine,e-visa
El Salvador,United Arab Emirates,visa required
El Salvador,United Kingdom,180
El Salvador,United States,visa required
El Salvador,Uruguay,visa required
El Salvador,Uzbekistan,30
El Salvador,Vanuatu,visa required
El Salvador,Vatican,visa required
El Salvador,Venezuela,visa required
El Salvador,Vietnam,visa required
El Salvador,Yemen,visa required
El Salvador,Zambia,visa on arrival
El Salvador,Zimbabwe,visa on arrival
El Salvador,Afghanistan,visa required
Equatorial Guinea,Albania,visa required
Equatorial Guinea,Algeria,visa required
Equatorial Guinea,Andorra,visa required
Equatorial Guinea,Angola,visa on arrival
Equatorial Guinea,Antigua and Barbuda,e-visa
Equatorial Guinea,Argentina,visa required
Equatorial Guinea,Armenia,visa required
Equatorial Guinea,Australia,e-visa
Equatorial Guinea,Austria,visa required
Equatorial Guinea,Azerbaijan,covid ban
Equatorial Guinea,Bahamas,visa required
Equatorial Guinea,Bahrain,visa required
Equatorial Guinea,Bangladesh,visa on arrival
Equatorial Guinea,Barbados,visa required
Equatorial Guinea,Belarus,visa required
Equatorial Guinea,Belgium,visa required
Equatorial Guinea,Belize,visa required
Equatorial Guinea,Benin,90
Equatorial Guinea,Bhutan,visa required
Equatorial Guinea,Bolivia,visa on arrival
Equatorial Guinea,Bosnia and Herzegovina,visa required
Equatorial Guinea,Botswana,visa required
Equatorial Guinea,Brazil,visa required
Equatorial Guinea,Brunei,visa required
Equatorial Guinea,Bulgaria,visa required
Equatorial Guinea,Burkina Faso,visa required
Equatorial Guinea,Burundi,visa required
Equatorial Guinea,Cambodia,visa on arrival
Equatorial Guinea,Cameroon,90
Equatorial Guinea,Canada,visa required
Equatorial Guinea,Cape Verde,visa on arrival
Equatorial Guinea,Central African Republic,90
Equatorial Guinea,Chad,90
Equatorial Guinea,Chile,visa required
Equatorial Guinea,China,visa required
Equatorial Guinea,Colombia,e-visa
Equatorial Guinea,Comoros,visa on arrival
Equatorial Guinea,Congo,90
Equatorial Guinea,DR Congo,visa required
Equatorial Guinea,Costa Rica,visa required
Equatorial Guinea,Ivory Coast,e-visa
Equatorial Guinea,Croatia,visa required
Equatorial Guinea,Cuba,visa required
Equatorial Guinea,Cyprus,visa required
Equatorial Guinea,Czech Republic,visa required
Equatorial Guinea,Denmark,visa required
Equatorial Guinea,Djibouti,e-visa
Equatorial Guinea,Dominica,visa required
Equatorial Guinea,Dominican Republic,visa required
Equatorial Guinea,Ecuador,90
Equatorial Guinea,Egypt,visa required
Equatorial Guinea,El Salvador,visa required
Equatorial Guinea,Equatorial Guinea,-1
Equatorial Guinea,Eritrea,visa required
Equatorial Guinea,Estonia,visa required
Equatorial Guinea,Swaziland,visa required
Equatorial Guinea,Ethiopia,visa on arrival
Equatorial Guinea,Fiji,visa required
Equatorial Guinea,Finland,visa required
Equatorial Guinea,France,visa required
Equatorial Guinea,Gabon,e-visa
Equatorial Guinea,Gambia,90
Equatorial Guinea,Georgia,e-visa
Equatorial Guinea,Germany,visa required
Equatorial Guinea,Ghana,visa on arrival
Equatorial Guinea,Greece,visa required
Equatorial Guinea,Grenada,visa required
Equatorial Guinea,Guatemala,visa required
Equatorial Guinea,Guinea,e-visa
Equatorial Guinea,Guinea-Bissau,visa on arrival
Equatorial Guinea,Guyana,visa required
Equatorial Guinea,Haiti,90
Equatorial Guinea,Honduras,visa required
Equatorial Guinea,Hong Kong,visa required
Equatorial Guinea,Hungary,visa required
Equatorial Guinea,Iceland,visa required
Equatorial Guinea,India,visa required
Equatorial Guinea,Indonesia,visa required
Equatorial Guinea,Iran,visa on arrival
Equatorial Guinea,Iraq,visa required
Equatorial Guinea,Ireland,visa required
Equatorial Guinea,Israel,visa required
Equatorial Guinea,Italy,visa required
Equatorial Guinea,Jamaica,visa required
Equatorial Guinea,Japan,visa required
Equatorial Guinea,Jordan,visa required
Equatorial Guinea,Kazakhstan,visa required
Equatorial Guinea,Kenya,visa on arrival
Equatorial Guinea,Kiribati,visa required
Equatorial Guinea,Kosovo,visa required
Equatorial Guinea,Kuwait,visa required
Equatorial Guinea,Kyrgyzstan,e-visa
Equatorial Guinea,Laos,visa required
Equatorial Guinea,Latvia,visa required
Equatorial Guinea,Lebanon,visa required
Equatorial Guinea,Lesotho,e-visa
Equatorial Guinea,Liberia,visa required
Equatorial Guinea,Libya,visa required
Equatorial Guinea,Liechtenstein,visa required
Equatorial Guinea,Lithuania,visa required
Equatorial Guinea,Luxembourg,visa required
Equatorial Guinea,Macao,visa required
Equatorial Guinea,Madagascar,visa on arrival
Equatorial Guinea,Malawi,visa on arrival
Equatorial Guinea,Malaysia,visa required
Equatorial Guinea,Maldives,visa required
Equatorial Guinea,Mali,visa required
Equatorial Guinea,Malta,visa required
Equatorial Guinea,Marshall Islands,visa required
Equatorial Guinea,Mauritania,visa on arrival
Equatorial Guinea,Mauritius,visa required
Equatorial Guinea,Mexico,visa required
Equatorial Guinea,Micronesia,30
Equatorial Guinea,Moldova,e-visa
Equatorial Guinea,Monaco,visa required
Equatorial Guinea,Mongolia,visa required
Equatorial Guinea,Montenegro,visa required
Equatorial Guinea,Morocco,visa required
Equatorial Guinea,Mozambique,visa on arrival
Equatorial Guinea,Myanmar,visa required
Equatorial Guinea,Namibia,visa required
Equatorial Guinea,Nauru,visa required
Equatorial Guinea,Nepal,visa on arrival
Equatorial Guinea,Netherlands,visa required
Equatorial Guinea,New Zealand,visa required
Equatorial Guinea,Nicaragua,visa on arrival
Equatorial Guinea,Niger,visa required
Equatorial Guinea,Nigeria,visa on arrival
Equatorial Guinea,North Korea,visa required
Equatorial Guinea,North Macedonia,visa required
Equatorial Guinea,Norway,visa required
Equatorial Guinea,Oman,visa required
Equatorial Guinea,Pakistan,e-visa
Equatorial Guinea,Palau,visa on arrival
Equatorial Guinea,Palestine,visa free
Equatorial Guinea,Panama,visa required
Equatorial Guinea,Papua New Guinea,visa required
Equatorial Guinea,Paraguay,visa required
Equatorial Guinea,Peru,visa required
Equatorial Guinea,Philippines,visa required
Equatorial Guinea,Poland,visa required
Equatorial Guinea,Portugal,visa required
Equatorial Guinea,Qatar,e-visa
Equatorial Guinea,Romania,visa required
Equatorial Guinea,Russia,visa required
Equatorial Guinea,Rwanda,visa on arrival
Equatorial Guinea,Saint Kitts and Nevis,e-visa
Equatorial Guinea,Saint Lucia,visa on arrival
Equatorial Guinea,Samoa,visa on arrival
Equatorial Guinea,San Marino,visa required
Equatorial Guinea,Sao Tome and Principe,15
Equatorial Guinea,Saudi Arabia,visa required
Equatorial Guinea,Senegal,visa on arrival
Equatorial Guinea,Serbia,visa required
Equatorial Guinea,Seychelles,90
Equatorial Guinea,Sierra Leone,visa required
Equatorial Guinea,Singapore,30
Equatorial Guinea,Slovakia,visa required
Equatorial Guinea,Slovenia,visa required
